shoe_name,category,original_price,discounted_price,color_count,review_count,website,star_count,size_count,product_code,comfort,durability,color 1,color 2,color 3,color 4,color 5,0,1,2,3,4
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '42', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 9, 'product_code': 'BM0156-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-367', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-478', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey TRAILSTORM MID WATERPROOF', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black TRAILSTORM MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '69', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0155-472', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Graphite', 'color 2': 'Kettle, Mountain Red', 'color 3': 'Dark Nocturnal, Fission', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '60', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 0, 'product_code': 'BM5371-014', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Grey CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '60', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5371-020', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Brown CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '58', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5371-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Green Crestwood Mid Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5371-384', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Blue Crestwood Mid Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5371-468', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}"
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey CRESTWOOD Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 10, 'product_code': 'BI5372-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black Facet 75 Mid Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '16,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM7615-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Light Sand', 'color 2': 'Nori, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green Facet 75 Mid Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '16,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7615-383', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Light Sand', 'color 2': 'Nori, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey Escape Thrive Endure (Complete Waterproof)', 'category': 'Men', 'original_price': '12,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '32', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 0, 'product_code': 'BM4980-099', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Slate Grey, Pure Silver', 'color 2': 'Black, White', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black ESCAPE THRIVE ENDURE (Complete Waterproof)', 'category': 'Men', 'original_price': '12,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '24', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 6, 'product_code': 'BM4980-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Slate Grey, Pure Silver', 'color 2': 'Black, White', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Brown REDMOND V2 Water Resistant Shoes', 'category': 'Men', 'original_price': '7,999', 'discounted_price': 'NaN', 'color_count': 1, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM0834-255', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Mud, Dark Adobe', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Montrail Trinity Fkt', 'category': 'Men', 'original_price': '13,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '5', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM6578-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Ocean Blue, Collegiate Navy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men BLUE Montrail Trinity Fkt', 'category': 'Men', 'original_price': '13,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '5', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM6578-417', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Ocean Blue, Collegiate Navy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Green FACET 75 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM8538-383', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Nori, Black', 'color 2': 'Ti Grey Steel, Spicy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey Facet 75 Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM8538-033', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Nori, Black', 'color 2': 'Ti Grey Steel, Spicy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Green FACET 75 OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM8538-383', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Nori, Black', 'color 2': 'Ti Grey Steel, Spicy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey Facet 75 Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM8538-033', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Nori, Black', 'color 2': 'Ti Grey Steel, Spicy', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black Facet 75 Mid Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '16,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM7615-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Light Sand', 'color 2': 'Nori, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green Facet 75 Mid Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '16,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7615-383', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Light Sand', 'color 2': 'Nori, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey Plateau Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7516-088', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '1', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 0, 'product_code': 'BM0659-013', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN HATANA MAX OUTDRY', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 7, 'product_code': 'BM0659-317', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0659-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black PEAKFREAK II OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '31', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 6, 'product_code': 'BM5953-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown Peakfreak II Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '21', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 7, 'product_code': 'BM5953-247', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Blue FIRECAMP BOOT Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM1766-464', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Collegiate Navy, Bright Copper', 'color 2': 'Stone Green, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green FIRECAMP BOOT Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 0, 'product_code': 'BM1766-397', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Collegiate Navy, Bright Copper', 'color 2': 'Stone Green, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '60', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 0, 'product_code': 'BM5371-014', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Grey CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '60', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5371-020', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Brown CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '58', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5371-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Green Crestwood Mid Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5371-384', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Blue Crestwood Mid Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5371-468', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}"
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Green EXPEDITIONIST PROTECT OMNI-HEAT Water Resistant Shoes', 'category': 'Men', 'original_price': '12,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM8287-339', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '60', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 0, 'product_code': 'BM5371-014', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Grey CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '60', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5371-020', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Brown CRESTWOOD MID Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '58', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5371-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Green Crestwood Mid Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5371-384', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}","{'shoe_name': 'Columbia Men Blue Crestwood Mid Water Resistant Shoes', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 5, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5371-468', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Charcoal', 'color 2': 'Light Cloud, Sea Salt', 'color 3': 'Cordovan, Squash', 'color 4': 'Nori, Black', 'color 5': 'Collegiate Navy, Black'}"
